HTNO,subject_code,subject_name,internal,external,total,grade,credits
22Q91A6631,181AP,PROGRAMMING FOR PROBLEM SOLVING,32,31,63,B+,3.0
22Q91A6632,18101,APPLIED PHYSICS LABORATORY,39,50,89,A+,1.5
22Q91A6632,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,50,0,50,O,1.0
22Q91A6632,18114,ENGINEERING WORKSHOP,38,56,94,O,2.5
22Q91A6632,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,58,98,O,1.0
22Q91A6632,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,39,60,99,O,1.0
22Q91A6632,18120,ENVIRONMENTAL SCIENCE,91,0,91,O,0.0
22Q91A6632,181AA,APPLIED PHYSICS,31,29,60,B+,4.0
22Q91A6632,181AK,ENGLISH FOR SKILL ENHANCEMENT,36,30,66,B+,2.0
22Q91A6632,181AN,MATRICES AND CALCULUS,40,38,78,A,4.0
22Q91A6632,181AP,PROGRAMMING FOR PROBLEM SOLVING,40,36,76,A,3.0
22Q91A6633,181AP,PROGRAMMING FOR PROBLEM SOLVING,35,27,62,B+,3.0
22Q91A6633,181AN,MATRICES AND CALCULUS,32,21,53,B,4.0
22Q91A6633,181AK,ENGLISH FOR SKILL ENHANCEMENT,29,24,53,B,2.0
22Q91A6633,181AA,APPLIED PHYSICS,32,21,53,B,4.0
22Q91A6633,18120,ENVIRONMENTAL SCIENCE,94,0,94,O,0.0
22Q91A6633,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,37,58,95,O,1.0
22Q91A6633,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,58,98,O,1.0
22Q91A6633,18114,ENGINEERING WORKSHOP,36,49,85,A+,2.5
22Q91A6633,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,50,0,50,O,1.0
22Q91A6633,18101,APPLIED PHYSICS LABORATORY,40,57,97,O,1.5
22Q91A6634,18101,APPLIED PHYSICS LABORATORY,37,49,86,A+,1.5
22Q91A6634,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,44,0,44,A+,1.0
22Q91A6634,18114,ENGINEERING WORKSHOP,37,42,79,A,2.5
22Q91A6634,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,39,50,89,A+,1.0
22Q91A6634,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,57,93,O,1.0
22Q91A6634,18120,ENVIRONMENTAL SCIENCE,87,0,87,A+,0.0
22Q91A6634,181AA,APPLIED PHYSICS,22,10,32,F,0.0
22Q91A6634,181AK,ENGLISH FOR SKILL ENHANCEMENT,28,21,49,C,2.0
22Q91A6634,181AN,MATRICES AND CALCULUS,30,13,43,F,0.0
22Q91A6634,181AP,PROGRAMMING FOR PROBLEM SOLVING,30,26,56,B,3.0
22Q91A6635,181AP,PROGRAMMING FOR PROBLEM SOLVING,36,26,62,B+,3.0
22Q91A6635,181AN,MATRICES AND CALCULUS,32,30,62,B+,4.0
22Q91A6635,181AK,ENGLISH FOR SKILL ENHANCEMENT,34,28,62,B+,2.0
22Q91A6635,181AA,APPLIED PHYSICS,31,21,52,B,4.0
22Q91A6635,18120,ENVIRONMENTAL SCIENCE,60,0,60,B+,0.0
22Q91A6635,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,39,56,95,O,1.0
22Q91A6635,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,50,90,O,1.0
22Q91A6635,18114,ENGINEERING WORKSHOP,39,32,71,A,2.5
22Q91A6635,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,1.0
22Q91A6635,18101,APPLIED PHYSICS LABORATORY,36,46,82,A+,1.5
22Q91A6636,18101,APPLIED PHYSICS LABORATORY,36,47,83,A+,1.5
22Q91A6636,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,42,0,42,A+,1.0
22Q91A6636,18114,ENGINEERING WORKSHOP,31,35,66,B+,2.5
22Q91A6636,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,55,95,O,1.0
22Q91A6636,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,34,52,86,A+,1.0
22Q91A6636,18120,ENVIRONMENTAL SCIENCE,48,0,48,C,0.0
22Q91A6636,181AA,APPLIED PHYSICS,30,6,36,F,0.0
22Q91A6636,181AK,ENGLISH FOR SKILL ENHANCEMENT,29,21,50,B,2.0
22Q91A6636,181AN,MATRICES AND CALCULUS,27,10,37,F,0.0
22Q91A6636,181AP,PROGRAMMING FOR PROBLEM SOLVING,31,12,43,F,0.0
22Q91A6637,181AP,PROGRAMMING FOR PROBLEM SOLVING,34,32,66,B+,3.0
22Q91A6637,181AN,MATRICES AND CALCULUS,32,21,53,B,4.0
22Q91A6637,181AK,ENGLISH FOR SKILL ENHANCEMENT,36,32,68,B+,2.0
22Q91A6637,181AA,APPLIED PHYSICS,36,28,64,B+,4.0
22Q91A6637,18120,ENVIRONMENTAL SCIENCE,90,0,90,O,0.0
22Q91A6637,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,58,93,O,1.0
22Q91A6637,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,58,98,O,1.0
22Q91A6637,18114,ENGINEERING WORKSHOP,34,39,73,A,2.5
22Q91A6637,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A6637,18101,APPLIED PHYSICS LABORATORY,40,58,98,O,1.5
22Q91A6638,18101,APPLIED PHYSICS LABORATORY,40,60,100,O,1.5
22Q91A6638,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A6638,18114,ENGINEERING WORKSHOP,38,35,73,A,2.5
22Q91A6638,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,39,55,94,O,1.0
22Q91A6638,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,60,100,O,1.0
22Q91A6638,18120,ENVIRONMENTAL SCIENCE,85,0,85,A+,0.0
22Q91A6638,181AA,APPLIED PHYSICS,39,30,69,B+,4.0
22Q91A6638,181AK,ENGLISH FOR SKILL ENHANCEMENT,35,30,65,B+,2.0
22Q91A6638,181AN,MATRICES AND CALCULUS,40,27,67,B+,4.0
22Q91A6638,181AP,PROGRAMMING FOR PROBLEM SOLVING,40,23,63,B+,3.0
22Q91A6639,18101,APPLIED PHYSICS LABORATORY,37,54,91,O,1.5
22Q91A6639,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,1.0
22Q91A6639,18114,ENGINEERING WORKSHOP,31,35,66,B+,2.5
22Q91A6639,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,53,93,O,1.0
22Q91A6639,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,58,96,O,1.0
22Q91A6639,18120,ENVIRONMENTAL SCIENCE,95,0,95,O,0.0
22Q91A6639,181AA,APPLIED PHYSICS,28,21,49,C,4.0
22Q91A6639,181AK,ENGLISH FOR SKILL ENHANCEMENT,26,35,61,B+,2.0
22Q91A6639,181AN,MATRICES AND CALCULUS,26,24,50,B,4.0
22Q91A6639,181AP,PROGRAMMING FOR PROBLEM SOLVING,30,3,33,F,0.0
22Q91A6640,181AP,PROGRAMMING FOR PROBLEM SOLVING,40,26,66,B+,3.0
22Q91A6640,181AN,MATRICES AND CALCULUS,32,21,53,B,4.0
22Q91A6640,181AK,ENGLISH FOR SKILL ENHANCEMENT,36,33,69,B+,2.0
22Q91A6640,181AA,APPLIED PHYSICS,36,28,64,B+,4.0
22Q91A6640,18120,ENVIRONMENTAL SCIENCE,88,0,88,A+,0.0
22Q91A6640,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,39,60,99,O,1.0
22Q91A6640,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,55,95,O,1.0
22Q91A6640,18114,ENGINEERING WORKSHOP,37,58,95,O,2.5
22Q91A6640,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,50,0,50,O,1.0
22Q91A6640,18101,APPLIED PHYSICS LABORATORY,40,60,100,O,1.5
22Q91A6641,18101,APPLIED PHYSICS LABORATORY,40,60,100,O,1.5
22Q91A6641,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A6641,18114,ENGINEERING WORKSHOP,35,35,70,A,2.5
22Q91A6641,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,39,52,91,O,1.0
22Q91A6641,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,59,99,O,1.0
22Q91A6641,18120,ENVIRONMENTAL SCIENCE,90,0,90,O,0.0
22Q91A6641,181AA,APPLIED PHYSICS,33,13,46,F,0.0
22Q91A6641,181AK,ENGLISH FOR SKILL ENHANCEMENT,33,31,64,B+,2.0
22Q91A6641,181AN,MATRICES AND CALCULUS,29,23,52,B,4.0
22Q91A6641,181AP,PROGRAMMING FOR PROBLEM SOLVING,40,32,72,A,3.0
22Q91A6642,18101,APPLIED PHYSICS LABORATORY,37,48,85,A+,1.5
22Q91A6642,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A6642,18114,ENGINEERING WORKSHOP,32,35,67,B+,2.5
22Q91A6642,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,49,89,A+,1.0
22Q91A6642,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,58,96,O,1.0
22Q91A6642,18120,ENVIRONMENTAL SCIENCE,85,0,85,A+,0.0
22Q91A6642,181AA,APPLIED PHYSICS,30,5,35,F,0.0
22Q91A6642,181AK,ENGLISH FOR SKILL ENHANCEMENT,31,21,52,B,2.0
22Q91A6642,181AN,MATRICES AND CALCULUS,24,21,45,C,4.0
22Q91A6642,181AP,PROGRAMMING FOR PROBLEM SOLVING,31,13,44,F,0.0
22Q91A6643,181AP,PROGRAMMING FOR PROBLEM SOLVING,40,31,71,A,3.0
22Q91A6643,181AN,MATRICES AND CALCULUS,33,21,54,B,4.0
22Q91A6643,181AK,ENGLISH FOR SKILL ENHANCEMENT,34,31,65,B+,2.0
22Q91A6643,181AA,APPLIED PHYSICS,39,11,50,F,0.0
22Q91A6643,18120,ENVIRONMENTAL SCIENCE,87,0,87,A+,0.0
22Q91A6643,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,60,100,O,1.0
22Q91A6643,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,56,96,O,1.0
22Q91A6643,18114,ENGINEERING WORKSHOP,37,46,83,A+,2.5
22Q91A6643,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,50,0,50,O,1.0
22Q91A6643,18101,APPLIED PHYSICS LABORATORY,40,56,96,O,1.5
22Q91A6644,18101,APPLIED PHYSICS LABORATORY,40,57,97,O,1.5
22Q91A6644,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A6644,18114,ENGINEERING WORKSHOP,40,38,78,A,2.5
22Q91A6644,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,58,98,O,1.0
22Q91A6644,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,39,57,96,O,1.0
22Q91A6644,18120,ENVIRONMENTAL SCIENCE,89,0,89,A+,0.0
22Q91A6644,181AA,APPLIED PHYSICS,38,24,62,B+,4.0
22Q91A6644,181AK,ENGLISH FOR SKILL ENHANCEMENT,35,31,66,B+,2.0
22Q91A6644,181AN,MATRICES AND CALCULUS,30,21,51,B,4.0
22Q91A6644,181AP,PROGRAMMING FOR PROBLEM SOLVING,36,21,57,B,3.0
22Q91A6645,18101,APPLIED PHYSICS LABORATORY,39,57,96,O,1.5
22Q91A6645,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A6645,18114,ENGINEERING WORKSHOP,39,60,99,O,2.5
22Q91A6645,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,39,58,97,O,1.0
22Q91A6645,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,39,59,98,O,1.0
22Q91A6645,18120,ENVIRONMENTAL SCIENCE,92,0,92,O,0.0
22Q91A6645,181AA,APPLIED PHYSICS,36,21,57,B,4.0
22Q91A6645,181AK,ENGLISH FOR SKILL ENHANCEMENT,33,22,55,B,2.0
22Q91A6645,181AN,MATRICES AND CALCULUS,38,31,69,B+,4.0
22Q91A6645,181AP,PROGRAMMING FOR PROBLEM SOLVING,38,30,68,B+,3.0
22Q91A6646,181AP,PROGRAMMING FOR PROBLEM SOLVING,39,21,60,B+,3.0
22Q91A6646,181AN,MATRICES AND CALCULUS,31,7,38,F,0.0
22Q91A6646,181AK,ENGLISH FOR SKILL ENHANCEMENT,37,35,72,A,2.0
22Q91A6646,181AA,APPLIED PHYSICS,39,10,49,F,0.0
22Q91A6646,18120,ENVIRONMENTAL SCIENCE,92,0,92,O,0.0
22Q91A6646,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,60,100,O,1.0
22Q91A6646,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,58,98,O,1.0
22Q91A6646,18114,ENGINEERING WORKSHOP,39,47,86,A+,2.5
22Q91A6646,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,50,0,50,O,1.0
22Q91A6646,18101,APPLIED PHYSICS LABORATORY,40,60,100,O,1.5
22Q91A6647,18101,APPLIED PHYSICS LABORATORY,40,59,99,O,1.5
22Q91A6647,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A6647,18114,ENGINEERING WORKSHOP,40,58,98,O,2.5
22Q91A6647,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,58,98,O,1.0
22Q91A6647,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,60,100,O,1.0
22Q91A6647,18120,ENVIRONMENTAL SCIENCE,92,0,92,O,0.0
22Q91A6647,181AA,APPLIED PHYSICS,39,23,62,B+,4.0
22Q91A6647,181AK,ENGLISH FOR SKILL ENHANCEMENT,36,33,69,B+,2.0
22Q91A6647,181AN,MATRICES AND CALCULUS,36,28,64,B+,4.0
22Q91A6647,181AP,PROGRAMMING FOR PROBLEM SOLVING,40,22,62,B+,3.0
22Q91A6648,18101,APPLIED PHYSICS LABORATORY,40,60,100,O,1.5
22Q91A6648,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A6648,18114,ENGINEERING WORKSHOP,40,57,97,O,2.5
22Q91A6648,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,55,95,O,1.0
22Q91A6648,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,59,99,O,1.0
22Q91A6648,18120,ENVIRONMENTAL SCIENCE,90,0,90,O,0.0
22Q91A6648,181AA,APPLIED PHYSICS,39,29,68,B+,4.0
22Q91A6648,181AK,ENGLISH FOR SKILL ENHANCEMENT,34,35,69,B+,2.0
22Q91A6648,181AN,MATRICES AND CALCULUS,39,40,79,A,4.0
22Q91A6648,181AP,PROGRAMMING FOR PROBLEM SOLVING,40,31,71,A,3.0
22Q91A6650,181AP,PROGRAMMING FOR PROBLEM SOLVING,39,33,72,A,3.0
22Q91A6650,181AN,MATRICES AND CALCULUS,38,36,74,A,4.0
22Q91A6650,181AK,ENGLISH FOR SKILL ENHANCEMENT,35,33,68,B+,2.0
22Q91A6650,181AA,APPLIED PHYSICS,35,21,56,B,4.0
22Q91A6650,18120,ENVIRONMENTAL SCIENCE,91,0,91,O,0.0
22Q91A6650,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,39,57,96,O,1.0
22Q91A6650,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,56,96,O,1.0
22Q91A6650,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,50,0,50,O,1.0
22Q91A6650,18101,APPLIED PHYSICS LABORATORY,40,58,98,O,1.5
22Q91A6651,181AP,PROGRAMMING FOR PROBLEM SOLVING,40,36,76,A,3.0
22Q91A6651,181AN,MATRICES AND CALCULUS,39,27,66,B+,4.0
22Q91A6651,181AK,ENGLISH FOR SKILL ENHANCEMENT,38,41,79,A,2.0
22Q91A6651,181AA,APPLIED PHYSICS,40,38,78,A,4.0
22Q91A6651,18120,ENVIRONMENTAL SCIENCE,87,0,87,A+,0.0
22Q91A6651,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,59,97,O,1.0
22Q91A6651,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,57,97,O,1.0
22Q91A6651,18114,ENGINEERING WORKSHOP,32,44,76,A,2.5
22Q91A6651,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,50,0,50,O,1.0
22Q91A6651,18101,APPLIED PHYSICS LABORATORY,40,59,99,O,1.5
22Q91A6652,181AP,PROGRAMMING FOR PROBLEM SOLVING,27,2,29,F,0.0
22Q91A6652,181AN,MATRICES AND CALCULUS,24,5,29,F,0.0
22Q91A6652,181AK,ENGLISH FOR SKILL ENHANCEMENT,22,15,37,F,0.0
22Q91A6652,181AA,APPLIED PHYSICS,24,12,36,F,0.0
22Q91A6652,18120,ENVIRONMENTAL SCIENCE,73,0,73,A,0.0
22Q91A6652,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,34,53,87,A+,1.0
22Q91A6652,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,55,95,O,1.0
22Q91A6652,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A6652,18101,APPLIED PHYSICS LABORATORY,34,45,79,A,1.5
22Q91A6653,181AP,PROGRAMMING FOR PROBLEM SOLVING,35,26,61,B+,3.0
22Q91A6653,181AN,MATRICES AND CALCULUS,33,27,60,B+,4.0
22Q91A6653,181AK,ENGLISH FOR SKILL ENHANCEMENT,30,21,51,B,2.0
22Q91A6653,181AA,APPLIED PHYSICS,33,25,58,B,4.0
22Q91A6653,18120,ENVIRONMENTAL SCIENCE,86,0,86,A+,0.0
22Q91A6653,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,58,96,O,1.0
22Q91A6653,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,39,54,93,O,1.0
22Q91A6653,18114,ENGINEERING WORKSHOP,35,35,70,A,2.5
22Q91A6653,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A6653,18101,APPLIED PHYSICS LABORATORY,38,49,87,A+,1.5
22Q91A6654,18101,APPLIED PHYSICS LABORATORY,37,48,85,A+,1.5
22Q91A6654,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,1.0
22Q91A6654,18114,ENGINEERING WORKSHOP,38,45,83,A+,2.5
22Q91A6654,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,57,97,O,1.0
22Q91A6654,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,37,55,92,O,1.0
22Q91A6654,18120,ENVIRONMENTAL SCIENCE,88,0,88,A+,0.0
22Q91A6654,181AA,APPLIED PHYSICS,35,31,66,B+,4.0
22Q91A6654,181AK,ENGLISH FOR SKILL ENHANCEMENT,34,32,66,B+,2.0
22Q91A6654,181AN,MATRICES AND CALCULUS,32,32,64,B+,4.0
22Q91A6654,181AP,PROGRAMMING FOR PROBLEM SOLVING,35,32,67,B+,3.0
22Q91A6655,18101,APPLIED PHYSICS LABORATORY,40,54,94,O,1.5
22Q91A6655,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,1.0
22Q91A6655,18114,ENGINEERING WORKSHOP,38,53,91,O,2.5
22Q91A6655,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,39,52,91,O,1.0
22Q91A6655,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,32,54,86,A+,1.0
22Q91A6655,18120,ENVIRONMENTAL SCIENCE,83,0,83,A+,0.0
22Q91A6655,181AA,APPLIED PHYSICS,26,21,47,C,4.0
22Q91A6655,181AK,ENGLISH FOR SKILL ENHANCEMENT,28,14,42,F,0.0
22Q91A6655,181AN,MATRICES AND CALCULUS,27,8,35,F,0.0
22Q91A6655,181AP,PROGRAMMING FOR PROBLEM SOLVING,28,4,32,F,0.0
22Q91A6656,181AP,PROGRAMMING FOR PROBLEM SOLVING,40,26,66,B+,3.0
22Q91A6656,181AN,MATRICES AND CALCULUS,37,31,68,B+,4.0
22Q91A6656,181AK,ENGLISH FOR SKILL ENHANCEMENT,31,33,64,B+,2.0
22Q91A6656,181AA,APPLIED PHYSICS,38,35,73,A,4.0
22Q91A6656,18120,ENVIRONMENTAL SCIENCE,88,0,88,A+,0.0
22Q91A6656,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,34,58,92,O,1.0
22Q91A6656,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,54,94,O,1.0
22Q91A6656,18114,ENGINEERING WORKSHOP,38,37,75,A,2.5
22Q91A6656,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,50,0,50,O,1.0
22Q91A6656,18101,APPLIED PHYSICS LABORATORY,37,49,86,A+,1.5
22Q91A6657,18101,APPLIED PHYSICS LABORATORY,40,58,98,O,1.5
22Q91A6657,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,1.0
22Q91A6657,18114,ENGINEERING WORKSHOP,31,36,67,B+,2.5
22Q91A6657,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,52,92,O,1.0
22Q91A6657,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,37,54,91,O,1.0
22Q91A6657,18120,ENVIRONMENTAL SCIENCE,84,0,84,A+,0.0
22Q91A6657,181AA,APPLIED PHYSICS,24,5,29,F,0.0
22Q91A6657,181AK,ENGLISH FOR SKILL ENHANCEMENT,23,12,35,F,0.0
22Q91A6657,181AN,MATRICES AND CALCULUS,24,8,32,F,0.0
22Q91A6657,181AP,PROGRAMMING FOR PROBLEM SOLVING,29,6,35,F,0.0
22Q91A6658,18101,APPLIED PHYSICS LABORATORY,40,58,98,O,1.5
22Q91A6658,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,50,0,50,O,1.0
22Q91A6658,18114,ENGINEERING WORKSHOP,39,34,73,A,2.5
22Q91A6658,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,54,94,O,1.0
22Q91A6658,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,59,97,O,1.0
22Q91A6658,18120,ENVIRONMENTAL SCIENCE,89,0,89,A+,0.0
22Q91A6658,181AA,APPLIED PHYSICS,38,29,67,B+,4.0
22Q91A6658,181AK,ENGLISH FOR SKILL ENHANCEMENT,33,31,64,B+,2.0
22Q91A6658,181AN,MATRICES AND CALCULUS,34,30,64,B+,4.0
22Q91A6658,181AP,PROGRAMMING FOR PROBLEM SOLVING,40,21,61,B+,3.0
22Q91A6659,181AP,PROGRAMMING FOR PROBLEM SOLVING,32,6,38,F,0.0
22Q91A6659,181AN,MATRICES AND CALCULUS,33,29,62,B+,4.0
22Q91A6659,181AK,ENGLISH FOR SKILL ENHANCEMENT,27,26,53,B,2.0
22Q91A6659,181AA,APPLIED PHYSICS,32,21,53,B,4.0
22Q91A6659,18120,ENVIRONMENTAL SCIENCE,91,0,91,O,0.0
22Q91A6659,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,39,58,97,O,1.0
22Q91A6659,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,54,94,O,1.0
22Q91A6659,18114,ENGINEERING WORKSHOP,38,38,76,A,2.5
22Q91A6659,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,1.0
22Q91A6659,18101,APPLIED PHYSICS LABORATORY,37,49,86,A+,1.5
22Q91A6660,18101,APPLIED PHYSICS LABORATORY,40,55,95,O,1.5
22Q91A6660,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A6660,18114,ENGINEERING WORKSHOP,35,40,75,A,2.5
22Q91A6660,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,53,93,O,1.0
22Q91A6660,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,39,60,99,O,1.0
22Q91A6660,18120,ENVIRONMENTAL SCIENCE,88,0,88,A+,0.0
22Q91A6660,181AA,APPLIED PHYSICS,39,28,67,B+,4.0
22Q91A6660,181AK,ENGLISH FOR SKILL ENHANCEMENT,35,38,73,A,2.0
22Q91A6660,181AN,MATRICES AND CALCULUS,38,28,66,B+,4.0
22Q91A6660,181AP,PROGRAMMING FOR PROBLEM SOLVING,39,31,70,A,3.0
22Q91A6661,18101,APPLIED PHYSICS LABORATORY,38,54,92,O,1.5
22Q91A6661,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,1.0
22Q91A6661,18114,ENGINEERING WORKSHOP,34,35,69,B+,2.5
22Q91A6661,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,54,94,O,1.0
22Q91A6661,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,58,93,O,1.0
22Q91A6661,18120,ENVIRONMENTAL SCIENCE,88,0,88,A+,0.0
22Q91A6661,181AA,APPLIED PHYSICS,28,23,51,B,4.0
22Q91A6661,181AK,ENGLISH FOR SKILL ENHANCEMENT,28,25,53,B,2.0
22Q91A6661,181AN,MATRICES AND CALCULUS,29,21,50,B,4.0
22Q91A6661,181AP,PROGRAMMING FOR PROBLEM SOLVING,32,2,34,F,0.0
22Q91A6662,181AP,PROGRAMMING FOR PROBLEM SOLVING,38,26,64,B+,3.0
22Q91A6662,181AN,MATRICES AND CALCULUS,35,27,62,B+,4.0
22Q91A6662,181AK,ENGLISH FOR SKILL ENHANCEMENT,38,21,59,B,2.0
22Q91A6662,181AA,APPLIED PHYSICS,35,23,58,B,4.0
22Q91A6662,18120,ENVIRONMENTAL SCIENCE,85,0,85,A+,0.0
22Q91A6662,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,60,100,O,1.0
22Q91A6662,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,39,53,92,O,1.0
22Q91A6662,18114,ENGINEERING WORKSHOP,39,45,84,A+,2.5
22Q91A6662,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,50,0,50,O,1.0
22Q91A6662,18101,APPLIED PHYSICS LABORATORY,40,60,100,O,1.5
22Q91A6663,18101,APPLIED PHYSICS LABORATORY,40,59,99,O,1.5
22Q91A6663,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,50,0,50,O,1.0
22Q91A6663,18114,ENGINEERING WORKSHOP,31,34,65,B+,2.5
22Q91A6663,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,40,54,94,O,1.0
22Q91A6663,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,58,96,O,1.0
22Q91A6663,18120,ENVIRONMENTAL SCIENCE,77,0,77,A,0.0
22Q91A6663,181AA,APPLIED PHYSICS,26,23,49,C,4.0
22Q91A6663,181AK,ENGLISH FOR SKILL ENHANCEMENT,28,-1,28,Ab,0.0
